title,company,location,link
Engineer II - Test GSO,"Advanced Energy Industries, Inc",서울,https://kr.indeed.com/viewjob?jk=962ccc68c40fa2d8
[해외취업] AI 엔지니어,株式会社ASCOM,대한민국,https://kr.indeed.com/viewjob?jk=67a92be234325f85
Data Specialist (Scientist&&Engineer),아우름플래닛,서울 마포구,https://kr.indeed.com/viewjob?jk=dd4d8e59a4a9265d
백엔드 개발자 (경력),크로스앵글,서울 여의도,https://kr.indeed.com/viewjob?jk=af5683389907a8c9
카카오톡 신규 서비스 서버 개발자,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=de210ffb5a9ee0c4
소프트웨어 개발,에스티앤아이,대구 서구,https://kr.indeed.com/viewjob?jk=7b262c14d78e4b3e
인포카 서버개발자 개발팀 정직원 (경력),무릉,서울 성북구,https://kr.indeed.com/viewjob?jk=e54b529c0c6831af
백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=d6c05c588971df5a
웹 개발 경력(12년)직,비스퀘어,부산 해운대구,https://kr.indeed.com/viewjob?jk=d33d4800a8505288
경영지원본부 정보기술팀 경력직,아이비케이자산운용,대한민국,https://kr.indeed.com/viewjob?jk=05ada0ec7f259bfd
[대기업금융사] 보이스봇 서비스 기획 (과장-차장급),FN executive search,서울,https://kr.indeed.com/viewjob?jk=6b6159f484729ce1
데이터 분석가(팀장급),RIDI Corp,서울,https://kr.indeed.com/viewjob?jk=35fbfe39465bd43a
금융 데이터 분석 및 데이터 전략기획 담당,디에스파트너즈그룹,서울,https://kr.indeed.com/viewjob?jk=f0049b34a1ca824e
데이터분석가(게임어뷰징 탐지),Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=ea3b136c0ff59524
OTC운용팀 파생/IT 퀀트 경력직,유안타증권,대한민국,https://kr.indeed.com/viewjob?jk=6b92af73c4433b6f
데이터 사이언티스트 지향하는 데이터 엔지니어,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=385c58c7ced1d77b
인프라 시스템 엔지니어,이스트게임즈,서울 서초구,https://kr.indeed.com/viewjob?jk=6bd1eb25b2ff3750
Data Center Technician,Amzn Corporate Services Korea,서울,https://kr.indeed.com/viewjob?jk=1f542078927eb1e4
서울 강남구 인썸니아 시니어 개발자 및 퍼블리셔,인썸니아,서울 서초구,https://kr.indeed.com/viewjob?jk=6c1d50662fa2d7f7
검색서비스 서버 개발 신입/경력,포티투마루,서울 봉천동,https://kr.indeed.com/viewjob?jk=e010f7780d479126
Linux 기반 시스템 소프트웨어 1인 및 응용소프트웨어 개발자 1인.,엔엑스테크,수원 장안구,https://kr.indeed.com/viewjob?jk=d850fdb89fc30bc9
[던전앤파이터] 2D/3D 그래픽 기술개발 부문 (TA/엔진프로그래머/툴 프로그래머),네오플,서울 강남구,https://kr.indeed.com/viewjob?jk=ed7549ec7d5c9ccd
AI팀(액티브 퀀트/인덱스 펀드) 사원·대리급,이스트스프링자산운용,대한민국,https://kr.indeed.com/viewjob?jk=7bf30c81a0e59d82
2020년 신입/경력사원 신규,GS네오텍,서울 구로구,https://kr.indeed.com/viewjob?jk=30e17c6cbda03a31
비즈니스 분석가(Business Analyst) 영입,카카오페이,성남 백현동,https://kr.indeed.com/viewjob?jk=c2c1ab0ed507c4e2
1분기 Software Engineer,이스트게임즈,서울 서초구,https://kr.indeed.com/viewjob?jk=cb4add65c87c626a
퀀트운용본부 경력사원,디비자산운용,대한민국,https://kr.indeed.com/viewjob?jk=9fcd027f173235aa
데이터플랫폼실 - Software Engineer,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=6ecc8058c1538843
퍼포먼스 마케터 (SA 중심),Soomgo,서울 강남구,https://kr.indeed.com/viewjob?jk=08ac4426aa2a7bed
[반도체IP 기업] Video Codec - RTL Design/Verification (Jr/Sr급),커리어라임즈,서울,https://kr.indeed.com/viewjob?jk=03735fec539136dd
대기업 영상보안 네트워크 프로토콜 SW 개발 정규직,인파트너스,서울 서초구,https://kr.indeed.com/viewjob?jk=290c0ba6000fa4a5
데이터인프라개발팀 - 데이터 플랫폼 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=73457e281df2be21
국내 통신사 광고서비스 개발 PM,드래곤에이치알,서울 마포구,https://kr.indeed.com/viewjob?jk=596eb018c75e8cf4
(주)엘솔루 NLP연구개발직,㈜엘솔루,서울,https://kr.indeed.com/viewjob?jk=3f46d6b013eed283
시스템 엔지니어링 인턴(정규직 전환가능),알테어엔지니어링,성남 분당구,https://kr.indeed.com/viewjob?jk=afe646a0c981b2f3
[국내금융대기업] 머신러닝 알고리즘 개발 (과장급 이상),FN executive search,서울,https://kr.indeed.com/viewjob?jk=042dbc3e588374c3
오픈소스 엔지니어 영입,카카오페이,성남 백현동,https://kr.indeed.com/viewjob?jk=34476fc1bc0bb748
빅데이터 엔지니어 경력직(정규직),신한에이아이,서울 영등포구,https://kr.indeed.com/viewjob?jk=59e5ed1c3c1ff691
트레이딩본부 (신입),메리츠종합금융증권,대한민국,https://kr.indeed.com/viewjob?jk=7c57fb8fc418e996
주식 펀드매니저 (7/16 마감),현대인베스트먼트자산운용,대한민국,https://kr.indeed.com/viewjob?jk=056544637aac9783
"[정규직] 인공지능(AI) ML engineer, Data Scientist",마인즈앤컴퍼니,서울 강남구,https://kr.indeed.com/viewjob?jk=b1e0d3f296271c85
8퍼센트 개발자 (신입/경력),8퍼센트,서울 종로구,https://kr.indeed.com/viewjob?jk=8af26b37623864c4
리스크관리본부 리스크관리팀,이스트스프링자산운용,대한민국,https://kr.indeed.com/viewjob?jk=7c1737fbadab9ad4
핑크퐁 애니메이션 제작실 채용,스마트스터디,서울 서초동,https://kr.indeed.com/viewjob?jk=3dfef7947760ac10
[Back-end] 신규 커머스 플랫폼 개발,아이오앤코코리아,서울 강남구,https://kr.indeed.com/viewjob?jk=800ae9a4841c392c
멜론 서비스 데이터 분석 및 개발자,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=8f0dfcd582982dcb
각 부문 신입 및 경력 직원,제일엔지니어링,서울,https://kr.indeed.com/viewjob?jk=7d4818a8b705af0f
빅데이터사업부 웹 개발자,테라젠이텍스 바이오지점,수원 영통구,https://kr.indeed.com/viewjob?jk=56fa725ee29b55bb
Senior Specialist Consultant - AI/ML,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=b51ca785a45edf17
백엔드 소프트웨어개발자(정규직),데이터킹,안양 동안구,https://kr.indeed.com/viewjob?jk=842eea1379230eed
교보악사자산운용 INDEX팀 사원,교보악사자산운용,대한민국,https://kr.indeed.com/viewjob?jk=4869ca56d1b577b9
Web 개발(이커머스 파트)_PHP/CodeIgniter/Javascript,버드뷰,서울 마포구,https://kr.indeed.com/viewjob?jk=3292e81e43884c67
모바일 앱 보안 솔루션 개발부문,스틸리언,서울 용산구,https://kr.indeed.com/viewjob?jk=6718bba08ef6e20b
[FEG] 리버스 엔지니어,창운코리아,서울 구로구,https://kr.indeed.com/viewjob?jk=5faf4a69ab8c86ca
[해외취업] 게임 개발자 / 사원 40%가 외국국적 글로벌 근무환경,엘트리,대한민국,https://kr.indeed.com/viewjob?jk=3ffc7a22768918e4
데이터베이스 설계 및 데이터 분석,토이스미스,서울 마포구,https://kr.indeed.com/viewjob?jk=6923904fcc788570
[해외취업] 고급 IT 엔지니어,株式会社ASCOM,대한민국,https://kr.indeed.com/viewjob?jk=10ddf37c7b70f83b
"주식운용본부(인덱스, 퀀트)",현대인베스트먼트자산운용,대한민국,https://kr.indeed.com/viewjob?jk=45194ff491600874
[해외취업] AI/BI 엔지니어,유아솔류션즈,대한민국,https://kr.indeed.com/viewjob?jk=18142c151fad0ef3
Sales Manager (Born in the Cloud),Hewlett Packard Enterprise,서울,https://kr.indeed.com/viewjob?jk=1b68be0d8cba9f3e
소프트웨어 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=d71794dc69947981
Sr. Data Architect - Data Lakes & Analytics,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=39834f5337a56072
"[해외취업] IT 프로그래머,web개발 엔지니어,Java프로그래머,인프라, SES 정사원 東京、島根県出雲市근무",SEAGILE,대한민국,https://kr.indeed.com/viewjob?jk=da77f7f30c8cccf1
이상탐지팀 - 서비스 개발자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=e787fde04b998e1a
글로벌&모바일 플랫폼 운영을 담당할 를 합니다.,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=281fb1cb3dff0cf8
"Specialist Solutions Architect III, Analytics",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=604de7caa5f65310
[NHN Service] [판교]기술지원 경력,엔에이치엔서비스,성남 분당구,https://kr.indeed.com/viewjob?jk=0ce604f78d27b2f2
(주)엘솔루 웹개발자,㈜엘솔루,서울,https://kr.indeed.com/viewjob?jk=f96c6c892a013cf0
이상탐지팀- 웹프로그래머,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=4a426e3ffacd161c
경력사원 수시,두산 디지털이노베이션,서울,https://kr.indeed.com/viewjob?jk=dcafe087f86aaa47
Cloud Support Engineer - Developer and Mobile Services,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=930a6a7d80e095bc
[서비스대응팀] 시스템엔지니어,심플렉스,서울 동작구,https://kr.indeed.com/viewjob?jk=374bda8f684637a4
네트워크 자동화 개발자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=5ff17b27cd83a1c0
AI 활용방안모색/적용 전략 수립,에이스파트너스서치펌,서울 강남구,https://kr.indeed.com/viewjob?jk=5060b2252ce25e01
Cloud Infrastructure Architect,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=d9470ee259f7457b
[카카오 클라우드] 플랫폼 포털 개발자,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=383d4c8a7156b52b
링크샵스 플랫폼 개발 및 유지보수 담당,링크샵스,서울 중구,https://kr.indeed.com/viewjob?jk=a6d0f0030a9ad230
Software Engineer,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=49335253c9d14ed4
NXLog팀 - 소프트웨어 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=c13abffb44505877
TOAST Cloud 운영 및 기술지원,NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=ad07d6a330fb619a
[한국하니웰] HBT 사업부 Technical Support Specialist (SW),한국하니웰,서울 마포구,https://kr.indeed.com/viewjob?jk=60e975b1bd9f6659
글로벌 여행 스타트업 Trazy - 백엔드 개발자,트레이지(Trazy),서울 종로구,https://kr.indeed.com/viewjob?jk=0fb2aa38f1fb2af2
인프라 관리/운영 웹 애플리케이션 개발자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=692486e7a2b0522e
풀스택 엔지니어 경력,코리아서버호스팅,서울 서초구,https://kr.indeed.com/viewjob?jk=8ecfa917c8db39be
[링크업] 글로벌 ERP회사인 Odoo 웹 개발자.,링크업,서울 마포구,https://kr.indeed.com/viewjob?jk=97cbec2398519f10
AI Algorithm Developer,펄핏,서울 강남구,https://kr.indeed.com/viewjob?jk=88b7dece067cd1c6
데이터인프라개발팀 - 데이터 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=c499b3dde5c2e196
고성능 게임 피드백 서버 개발,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=952e0a8d9bac4aea
카카오 분석 플랫폼 경력 개발자,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=8ae7c240ef7d5f0b
모바일앱 분석툴 유저해빗 웹개발자,유저해빗,서울 마포구,https://kr.indeed.com/viewjob?jk=100bfdb71c3c4fde
(네이버계열사)(NIT Service)네이버 클라우드 플랫폼 기술지원,엔아이티서비스,성남 삼평동,https://kr.indeed.com/viewjob?jk=0f4c80aa34dcc680
(주)브이드림 개발팀 경력직,브이드림,부산 수영구,https://kr.indeed.com/viewjob?jk=818454fcfd4139a3
8퍼센트 경력 개발자,8퍼센트,서울 종로구,https://kr.indeed.com/viewjob?jk=464ef95516a5fa5c
[대기업금융사] 자연어처리/텍스트분석 박사학위 소지자,FN executive search,서울,https://kr.indeed.com/viewjob?jk=32f06486dc059c80
다크어벤저3 서버프로그래머 (경력3년이상),Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=9610a215e43c2810
[KSTEC] 통계/Analytics 신입 및 경력사원,지식시스템,성남 분당구,https://kr.indeed.com/viewjob?jk=3c078d287d4de7be
C#개발자[고급/강남/프로젝트],비전잡,서울 강남구,https://kr.indeed.com/viewjob?jk=536bc2ce13d4553c
경력사원 수시,두산 정보통신,서울,https://kr.indeed.com/viewjob?jk=7adfd2b51f057d3a
"딥러닝, 인공지능(AI) 외 경력 정규직",블록체인씨앤에스,서울 성동구,https://kr.indeed.com/viewjob?jk=62d8726bc5e89cf8
JAVA기반 응용SW개발자 양성과정 훈련교사,중앙직업전문학교,대구 중구,https://kr.indeed.com/viewjob?jk=8bffa73ce837a7ed
"WEb 개발자 경력 정규직, 프리랜서",케이포시큐리티,서울,https://kr.indeed.com/viewjob?jk=22ea43afd8105577
데이터분석 플랫폼 설계.개발.운영(대리-과장급) 초빙 - 유명 유통사,로이스에이치알,서울,https://kr.indeed.com/viewjob?jk=e5fa9b6594f634fb
파이썬 중급개발자,퓨쳐위즈,서울 강남구,https://kr.indeed.com/viewjob?jk=5ee29e41129934a3
"IT 기획, 운영 (대리-과장급) 초빙 - 유명 유통사",로이스에이치알,서울,https://kr.indeed.com/viewjob?jk=b4e795fb8e6fd0ed
Front end 개발자,브릭,성남 분당구,https://kr.indeed.com/viewjob?jk=cac18e6bcbee5a21
교보악사자산운용 해외투자 사원,교보악사자산운용,대한민국,https://kr.indeed.com/viewjob?jk=61f77867c101a6fe
DX혁신부문 Tech Lab Senior Machine Learning & AI(Data professional) 정규직,이투스교육,서울 강남구,https://kr.indeed.com/viewjob?jk=9b09565fe78ef392
(주)엘솔루 개발자,㈜엘솔루,서울,https://kr.indeed.com/viewjob?jk=2a1d77bd91952093
[정규직/본사근무] PHP 웹 개발자 (경력),이랜서,서울 강남구,https://kr.indeed.com/viewjob?jk=194a28e271f583b3
한글 Q&A 시스템 연구 개발 신입/경력사원,포티투마루,서울 봉천동,https://kr.indeed.com/viewjob?jk=6f88041c28b6c1ae
"Partner Solutions Architect III, Analytics Specialist",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=7a837beac7ac8bcd
AI(인공지능) 개발자,휴먼디지털,서울,https://kr.indeed.com/viewjob?jk=d498993697237b33
[해외취업] SMALL WORLD ios/Android 프로그래머 경력자 중입니다,SMALL WORLD,대한민국,https://kr.indeed.com/viewjob?jk=46eab2386d752226
성장하는 핀테크 스타트업 BackEnd Developer 경력직,웨이브릿지,서울 강남구,https://kr.indeed.com/viewjob?jk=f8ee4cfdf4dd6934
TOAST Cloud 플랫폼 및 서비스 개발,NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=ea2cf2a5e929b0ee
Solutions Architect III - AWS Korea,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=8fc5722cb9223fea
TOAST Cloud 사업기획/영업,NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=6b86ea39985912b6
"모바일 앱 서버 개발(Java, Python)",휴먼디지털,서울,https://kr.indeed.com/viewjob?jk=16dff836029458af
Big Data Engineer,휴먼디지털,서울,https://kr.indeed.com/viewjob?jk=6863b8ecbee9cb28
가상화폐 개발 경력자,휴먼디지털,서울,https://kr.indeed.com/viewjob?jk=eb524bae20ec458a
가상화폐 프로그래머,휴먼디지털,서울,https://kr.indeed.com/viewjob?jk=527ede840149154c
"앱개발자(Android, IOS) 자체개발한 건설관련 스마트 안전앱 연구개발 업무",피식스컨설팅,서울 금천구,https://kr.indeed.com/viewjob?jk=9c94a6b9980cb866
WaveBridge BackEnd Developer 경력직,웨이브릿지,서울 강남구,https://kr.indeed.com/viewjob?jk=ea7a7ab6e15151c1
SW전문위원(20년 이상) 및 해외영업 과차장급 컨설턴트(경력 7년 이상),한국컨설팅산업협회,서울 강남구,https://kr.indeed.com/viewjob?jk=d6a2c8d60ad1662c
인간중심 지능형 시스템 연구실 시간제 연구원,광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=67503f27b0365593
퀀트 개발자 (Quant Developer),ATZ Inc.,서울,https://kr.indeed.com/viewjob?jk=f6fe4d192f210bc7
Computational Linguist - AI (Natural Language Reasoning),MIND AI,서울,https://kr.indeed.com/viewjob?jk=2bdd2465542edd04
Data Scientist,Tapjoy,서울,https://kr.indeed.com/viewjob?jk=40454c3ae7eb142d
AI Scientist - Symbolic AI (Natural Language Reasoning),MIND AI,서울,https://kr.indeed.com/viewjob?jk=7b96b63ac704d98a
2020년 제1회 공무직 근로자 연장,기상청,제주도 제주,https://kr.indeed.com/viewjob?jk=e0697f11b625bbd8
System Engineering 채용 연계형 인턴,Altair Engineering,성남 판교역,https://kr.indeed.com/viewjob?jk=3a02f19d0daeb47e
국내 CRM 분석,인코리아 프로페셔널(헤드헌팅),서울 강남구,https://kr.indeed.com/viewjob?jk=5f38a43d8ddd4977
Senior Business Analysis (Strategic Planning),Coupang,서울,https://kr.indeed.com/viewjob?jk=5f3b7800e776da58
Software Engineer - Seoul,"Moloco, Inc.",서울,https://kr.indeed.com/viewjob?jk=4206cd042c6633c1
Software Engineer,ODK Media Inc,서울 강남구,https://kr.indeed.com/viewjob?jk=9674fb33a257bc84
[위촉연구원] 로보틱스 연구소 위촉연구원,카이스트,대전 유성구,https://kr.indeed.com/viewjob?jk=009fec715620a4e5
반도체 응용기술 엔지니어,서울 강남 소재 반도체 팹리스,서울 서초구,https://kr.indeed.com/viewjob?jk=7376b79c235f0090
Data Scientist,Terra,서울,https://kr.indeed.com/viewjob?jk=83883bfd1f662d69
[연수연구원] 정보전자연구소 연수연구원,카이스트,대전 유성구,https://kr.indeed.com/viewjob?jk=5e607a97561bd503
주니어 데이터 엔지니어 / Junior Data Engineer,Bagelcode,서울,https://kr.indeed.com/viewjob?jk=65232d6e37b8f7fb
"Director, Software Engineering (Coupang Eats)",Coupang,서울,https://kr.indeed.com/viewjob?jk=a6a4b500fa0340d4
기후 분석&모델링연구실 시간제연구원,광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=78d1ec77f4a5e0dc
